;username;tweet;orang 1;orang 2;orang 3;hasil;;;;;;;;
1583472025120940000;kentvrama;yg nulis bukunya tentara imperial german nsdap belom lahir br0 nice bait;0;0;0;0;;;;;;;;
1581952311898740000;catenispath;mmf tpi tentara tanah air punya citra yg buruk di pikiranku 😭;-1;-1;-1;-1;;;;;;;;
1579845846568300000;hrrsgrt1602;ini mantan panglima tni lho;-1;0;0;0;;;;;;;;
1580803536727970000;elutanwar;wajib melaporkan ke publik secara komprehensif laporan hasil pengawasan pembagunan dlm pemanfaatan apbn/d utk kepentingan orang banyak?;0;0;0;0;;;;;;;;
1582011915118660000;detik_sulsel;detik-detik casis gagal seleksi tni ad di manokwari bikin rusuh di jalanan;-1;-1;-1;-1;;;;;;;;
1580191093748300000;Mohamad41967776;presiden  kabinetnya  dpr  mpr  tni  polri pakai baju adat setiap hari senin  rabu amp jum'at sebagai tauladan anak-anak sekolah;1;1;1;1;;;;;;;;
1581267111972080000;tribunnews;daftar 5 jenderal tni polri paling kaya di indonesia total kekayaan ada yang hingga rp 1799 m;0;0;0;0;;;;;;;;
1583577878230630000;NurhadieNurhad1;dijaman dia keturunan pki bebas jd tni;-1;-1;-1;-1;;;;;;;;
1582318270136220000;MYNasution2;bila fungsi polri adalah kantibmas dengan cara melayani mengayomi dan melindungi maka keberadaan brimob harus di pikirkan ulang kirim brimob untuk melindungi dst agar tercapai fungsi polri bila butuh bantuan hubungi tni hal tersebut di atur dalam tap mpr bukan? bm;-1;1;1;1;;;;;;;;
1580827986038650000;marinir_tni_al;satgas tmmd ke 115 menart 2 mar kebut perbaikan gedung perpustakaan;1;1;1;1;;;;;;;;
1582977622577150000;IkhwanG06;bukan tidak mungkin vladimir putin menghadapi krisis chechnya yang lebih serius setelah tentara yang menolak dan loyalis kadyrov terlibat dalam konfrontasi bersenjata besar selama akhir pekan;0;0;0;0;;;;;;;;
1583440456029200000;besta5123;punya saya malah keterangan anda lolos verifikasi penerima begitu di cek malah tdk lolos memenuhi syarat ternyata php padahal syarat saya sdh memenuhi nik valid bukan asn maupun anggota tni polri peserta bpjs ketenagakerjaan aktif gaji dibawah 35jt;-1;-1;-1;-1;;;;;;;;
1581305193643540000;KjppSutarno;kadang tni jg arogan lebih parah mentang pake baju sragam;-1;0;-1;-1;;;;;;;;
1582637037215430000;Cakra_Kostrad;petembak yonif mr 412 kostrad ukir prestasi di ajang lomba menembak piala pangdivif 2 kostrad cup ta 2022;1;1;1;1;;;;;;;;
1582569376972440000;xipert17;tentara rusia dijatuhi granat ukraina dalam parit berhasil selamatkan diri;1;1;1;1;;;;;;;;
1580843100968140000;em_an92;hhha sok iya lu sejak kpn lu sadar tupoksi berantakan tentara aja boleh nurunin baleho 😆😆😆;-1;-1;-1;-1;;;;;;;;
1580447276631140000;10Harianto;kasihan tni ku;-1;-1;-1;-1;;;;;;;;
1580914800015860000;elutanwar;terima kasih bp presiden mohon segenap aparat polri fahami dgn dahsyat sgt mendalam pesan beliau atas tupoksi yaitu polri menjaga kesolidan dalam menjalankan tugas pokok amp fungsinya sebagai ♤pelindung ♡pengayom dan ♧pelayan ☆masyarakat☆;1;1;1;1;;;;;;;;
1583211484158400000;magapai_madai;tni dan polri datang kediaman buchtar tabuni bukan dengan niat baik tapi mereka datang dan penangkapan tidak ada alasan yang pasti marah masuk rumah beliau mencuri hp vivo milik pak buchtar tabuni biar tdk gagal paham nonton video klasifikasi berulang²;-1;-1;-1;-1;;;;;;;;
1582568394880350000;SeLaLuPaLeSTiNa;6- mengevaluasi peningkatan serangan tentara israel di tepi barat para ahli palestina mengaitkan serangan ini dengan pemilihan parlemen awal yang akan diadakan pada bulan november;0;0;0;0;;;;;;;;
1583494983470190000;hvrricenna;mau tidur ada aja yg bikin ovt;-1;0;-1;-1;;;;;;;;
1581887741276480000;sthatha1;tni dan polri bersinergi layani masyarakat jalan pengabdian polri;1;1;1;1;;;;;;;;
1580813728588540000;xxarmageddonxxx;🛰️⚡ - layanan satelit spacex sangat penting bagi tentara ukraina sekitar 20 ribu perangkat starlink disumbangkan ke ukraina biaya spacex 80 juta dan akan melebihi 100 juta nantinya pada akhir tahun;0;1;1;1;;;;;;;;
1582006983888020000;dindamahar11;polri akn mengarahkan lebih dari 8000 personil ditambah 600 personil tni;1;1;1;1;;;;;;;;
1582533934339880000;genie037;🌟＿＿＿＿＿＿＿＿＿＿＿＿＿＿ jelang kman vi tni polri bersama pemda gelar bakti sosial  ￣￣🐬￣o ￣￣￣￣￣￣￣￣ 🐳 。 o 🐟 ＊ 🐠 🐙;1;0;1;1;;;;;;;;
1580654363307310000;Riry0208;ini apa tni 🥺😳;-1;-1;-1;-1;;;;;;;;
1581317070691530000;MPnbl;pak ini anggotanya bukan? tolong didisiplinkan;-1;-1;-1;-1;;;;;;;;
1580820244272080000;0317Tbk;babinsa keban koramil 02/moro koptu benny melaksanakan kegiatan gotong royong di lapangan bola desa keban kec sugie besarkodambukitbarisan;1;0;1;1;;;;;;;;
1583090222878760000;raijaran;jgn sampe jd bahan lelucon oleh negara lain bhw tentara indonesia ceper2 ukuran badannya masa tinggi tentara 160 cm sih buat laki2 ideal itu laki2 170 cm dan wanita 160 cm minimum;-1;-1;-1;-1;;;;;;;;
1580427439661990000;brudelxxii;kasihan ya pak tni;-1;-1;-1;-1;;;;;;;;
1581242971659570000;anonymaulinmous;tumben dr condong catur sampe klaten di sepanjang jalan ada polisi sama tni;-1;-1;-1;-1;;;;;;;;
1581178717958970000;ikydp;tni juga my best markasnya;1;1;1;1;;;;;;;;
1580873003340280000;Regdenef;keren benget kalo putra pak jenderal tri sutrisno pegang polda jatim soalnya kodam siliwangi juga udah dipeganh mayor jenderal tni kunto arif wibowo yang juga putra jenderal tri sutrisno;1;1;1;1;;;;;;;;
1581883844659420000;cherrylOliv2;terus dukung tni polri bersinergi di papua keamanan tanggung jawab kita bersama;1;0;1;1;;;;;;;;
1581528364879340000;KompasTV;inilah momen pertemuan gubernur dki jakarta dengan panglima tni jenderal andika perkasa di kantor subden merdeka barat denma mabes tni jakarta momen ini diunggah oleh andika pada 14 oktober 2022 keduanya pun berbincang hangat;0;0;0;0;;;;;;;;
1581625501290240000;Mattew099021;terimakasih tni yang sudah membantu saudara² kami yang kesulitan🙏;1;1;1;1;;;;;;;;
1581291772185310000;Zie1258;gwe suka gaya loh padahehehe  walaupun gwe bukan klrg besar tapi gwe klrg besar tni ad salam komando;1;1;1;1;;;;;;;;
1582213569395170000;husein_alattos;heuheu sama aja main pukul btw bang disana polisi atau tentara cringe juga gak ke perawat?;-1;-1;-1;-1;;;;;;;;
1580548359013940000;DikiWah77349418;tentara berkebutuhan khusus?;-1;-1;-1;-1;;;;;;;;
1580840814502370000;penasultra_id;jelang hari nusantara mabes tni al sambangi wakatobi;0;0;0;0;;;;;;;;
1581857536931680000;inewsdotid;ini peran dpo penyerangan pos koramil kisor yang tewaskan 4 anggota tni;-1;-1;-1;-1;;;;;;;;
1581948026108910000;IDefenseMagz;ksal laksamana tni yudo margono bertemu commander of royal netherlands navy rnln vice admiral rene tas membahas kemungkinan partisipasi rnln pada latihan ‘multi naval exercise komodo’ 2023;1;1;1;1;;;;;;;;
1582651528464440000;jpnncom;perbaikan rutilahu dan pembangunan jalan dalam program tni manunggal membangun desa tmmd sudah mencapai 30 persen;1;1;1;1;;;;;;;;
1581426072545260000;shnrlsp;emg strobo blh dipake buat kepentingan pribadi?;-1;-1;-1;-1;;;;;;;;
1582270173221820000;d3vilicious;hahaha 😅🤣 tentara russia malah ngejelekin negara sendiri helmet made in china 🇨🇳 cole babushka lyudmila;-1;-1;-1;-1;;;;;;;;
1583395430817480000;hvrricenna;jajanan kantin mahal dan menunya ga banyak kalau di negeri;-1;-1;-1;-1;;;;;;;;
1583090902565740000;jpnncom;kerahkan kri dan pesawat tempur lantas;1;1;1;1;;;;;;;;
1581224340607340000;desatura;apapun matranya kalian di gaji rakyat;-1;-1;-1;-1;;;;;;;;
1582588246470500000;newsurban_id;ke mabes tni letkol czi dendi rahmat subekti pamit ke masyarakat bulukumba;1;1;0;1;;;;;;;;
1580206538324870000;adnanwbsnoo;udah gede masih musim ya main tentara tentaraan;-1;-1;-1;-1;;;;;;;;
1581887735438220000;saracakeee;tni polri bpbd tagana dan relawan terus lakukan pencarian korban bencana longsor yg terjadi di dusun selopuro kabupaten nganjuk jalan pengabdian polri;1;1;1;1;;;;;;;;
1581584876524170000;merdekadotcom;satu pelaku penyerangan pos tni di maybrat papua barat dibekuk;1;1;1;1;;;;;;;;
1581950801089830000;jurnalkegiatan;1 kasdam iv/diponegoro sampaikan penekanan panglima tni pada upacara 17-an bulan oktober  jurnal kegiatan// kodam iv/dip;0;0;0;0;;;;;;;;
1582922804026290000;meigui_hikaru;adakah dari kalian yang sempat melihat langsung kejadian pemukulan tni ke warga biasa? kejadiannya di daerah tangga tj halte slipi;0;0;0;0;;;;;;;;
1583335785117680000;kbk_newsroom;kunjungan kerja panglima tni jenderal andhika prakasa ke bandara dalam rangka peninjauan kegiatan latihan albara dan latihan trisula perkasa ta 2022 dan pengangkatan warga kehormatan;1;1;1;1;;;;;;;;
1580497893064030000;Port4lInfo;dua anggota tni yakni ag dan hr diperiksa terkait pembunuhan mutilasi pns kota semarang paulus iwan boedi prasetijo;1;1;1;1;;;;;;;;
1580529447949640000;marinir_tni_al;danbrigif 1 marinir hadiri upacara pembukaan latihan dasar kepemimpinan siswa ldks smp royal well middle school;0;0;0;0;;;;;;;;
1580495004170000000;akisanak;semoga mbaknya mendapatkan suami tni yg kerjaanya cuma nyupirin komandan nya aja;-1;-1;-1;-1;;;;;;;;
1580893804055660000;Terangga21;semangat terus tni👍👍;1;1;1;1;;;;;;;;
1581295325385730000;IKhresna;tni polri sdg dlm bidikan framing pak 🤐;-1;-1;-1;-1;;;;;;;;
1583272979386880000;Argo_Lawu_17;untuk cpns kementerian lembaga negara tni polri dan bbrp bumn msh sgt ngaruh sih jujur saja saya wkt mengikuti berbagai tahapan tes saat testornya tanya lulusan mana saat tahu kita adik almamaternya pasti akan dikasih prioritas ngalamin sendiri pas wawancara psikotest;-1;-1;-1;-1;;;;;;;;
1582496375819800000;TentaraRakyat;buktikan jika polisi presisi dan adil tangkap ini nikita mirzani;1;1;1;1;;;;;;;;
1583280264259980000;KodimBantul;kodim bantul berharap keluarga besar tni dapat berkontribusi untuk kemajuan bangsa;1;1;1;1;;;;;;;;
1580442764634130000;HHIRA_ONE;ketika konflik milisi biasanya yg melakukan tindakan paling keji dan menjijikan yg bahkan tentara reguler ga sanggup melakukannya;-1;-1;-1;-1;;;;;;;;
1580986592801740000;simplyhere_via;wkwk jangankan tni pegawai kantoran juga setauku 😂;0;0;0;0;;;;;;;;
1580829023126440000;marinir_tni_al;peduli sesama danyonmarhanlan ii padang membarikan santunan kepada anak yatim panti asuhan ridho rahmat;1;1;1;1;;;;;;;;
1580384998925820000;chapunk_genit82;surat kabar dibeberapa negara eropa memuat berita tentang korban ledakan di kiev beberapa hari lalu dimana pihak ukraina menuding dalang ledakan tsb adalah pihak rusia namun rupanya semua itu hanya rekayasa media barat dan tentara ukraina utk menarik simpati dunia;-1;-1;-1;-1;;;;;;;;
1579751297842310000;jakstamp1;tni selalu diterima dikalngan masyarakat terlanjur cinta dg tni;1;0;1;1;;;;;;;;
1582189060600510000;Paathfindeer;capek capek kerja biar bisa makan bareng malah milih yang cuma nyuruh makan lewat chat;-1;-1;-1;-1;;;;;;;;
1580141491569460000;shanyrl;tentara harus hitam ya cing;-1;-1;-1;-1;;;;;;;;
1581953182510780000;jpnncom;kasrem 174/atw kolonel inf frits wilem rizard pelamonia mengatakan tni harus bersinergi dan bahu-membahu untuk menyukseskan pelaksanaan g20 2022 di bali;1;1;1;1;;;;;;;;
1582192660361920000;gaussada;hahaha doi cari orderan ya 😂👎🏾 dasar ompong koar koar kenceng tapi makan masih susah 😛😂;-1;-1;-1;-1;;;;;;;;
1581167918196620000;humaspolresban2;menyikapi hal tersebut polsek tembuku polres bangli bersama tni dan komponen masyarakat membangun jembatan darurat yang dapat dilalui oleh pejalan kaki amp sepeda motor;1;1;1;1;;;;;;;;
1579810210188650000;heeriisusanto;tidak ada manusia yang sempurna bravo tni ku🇲🇨🇲🇨🇲🇨🇲🇨;1;0;1;1;;;;;;;;
1583375086555260000;PenLanudSdm;komandan lanud suryadarma marsma tni tarjoni secara resmi menutup pendidikan dan latihan terbang layang angkatan ke-xxvi yang dilaksanakan di hanggar “c” pusdikterla subang jumat 21/10 acara ditandai dengan penyerahan brevet dan ijazah kepada 8 orang siswa;1;1;1;1;;;;;;;;
1582049845011190000;RomeoHotel10;tahu kah pak said kalau dirjen dukcapil mempergunakan bahasa kami jutaan jadi ribuan artinya tentara china yang sudah ber ktp indonesia ada 13 juta lebih;-1;-1;-1;-1;;;;;;;;
1581292367940050000;senkompusat;5 cara bijak bermedia sosial;1;1;1;1;;;;;;;;
1581063868071430000;HudSuharg;lebih dekatlah dg rakyat pembela rakyat bukan jadi alat politik apalagi alat oligarki  polisi adalah sipil yang dipersenjatai jangan menjadi lebih militer dari tni ;-1;-1;-1;-1;;;;;;;;
1579810300240750000;harjo36454;tni selalu dicintai oleh rakyat;1;0;1;1;;;;;;;;
1580041553791550000;BMH_jatim;laznas bmh adakan bakti sosial pasca banjir di tulungagung bersama dengan aparat tni dan polri laznas bmh terjunkan tim relawan adakan bakti sosial pasca banjir;1;1;1;1;;;;;;;;
1581221449213260000;BimaPrambudi4;sudah kelihatan sekarang begitu bobroknya institusi polri kembalikan polri dibawah naungan tni dan sigit supaya mundur sajatidak sanggup dia itu membenahi polri;-1;-1;-1;-1;;;;;;;;
1582746402572340000;kabarpapuaco;warga sipil tewas ditembak di kota jayapura pelaku diduga oknum tni al;-1;-1;-1;-1;;;;;;;;
1581897541716960000;kodimbojonegoro;sosialisasi perjanjian dan kerjasama tni ad dengan bank himbara bri dan mandiri di;0;0;0;0;;;;;;;;
1581686610176810000;_aferal;lebih bangga sama blio2 krn di korut cmn tentara yg bisa di sini tentara2an jg bisa;-1;-1;-1;-1;;;;;;;;
1583063999729760000;ragajendraz;widih tni?;0;0;0;0;;;;;;;;
1583425360586110000;sarah_sazainn;pemerintah harus segara melakukan rekonsiliasi dengan tni dan porli untuk mencari solusi atas penumpasan kkb di tanah papua kami raktar indonesia mendukung penuh langkah pemerintah tersebut;1;1;1;1;;;;;;;;
1580842035027750000;Selowsajolah;seorang kapolda petinggi polri seorang bintang 2 kok ketangkap karena narkoba astaghfirullah urat malu mu itu dimana ? gak begitu amat kali kalau ingin harta banyak gawat polri makin miris  tni tetap jaga wibawa selamat kan negeri ini dari racun narkoba tni ;-1;-1;-1;-1;;;;;;;;
1583171337224220000;Jayandaru2020;jangan sampe terjadi lagi sejarah kelam dlm membasmi bangsa sendiri bisa jadi mrk dipakai sbg pemantik untuk goro2 yg lbh besar lagi spt peristiwa genosida 65 yg targetnya kaum ttt;1;1;1;1;;;;;;;;
1583446756435830000;ukiyyyou;shap ala tentara;0;0;0;0;;;;;;;;
1580880090321240000;12_gebang;peran serta tni ad dalam meningkatkan produksi pangan;1;1;1;1;;;;;;;;
1583378132463070000;sae_utama;segituan emang belom yang tni denger jaman 2000an ada yang kena 350jt;0;0;0;0;;;;;;;;
1580136128942050000;UtraSn;terus mau lu gimana? nyuruh polisi nge edo tensei para korban? padahal tni dan polisi yg plng ada itikat baik lho mulai dari minta maaf smpe nawarin para korban jadi anggota yg lain mana? minta maaf aj kagak;-1;-1;-1;-1;;;;;;;;
1582599049089160000;EnjumSuhaeti;sama jendral andika aja cocok bngat apalagi beliao dari tni;1;0;1;1;;;;;;;;
1582565162782930000;Darmawa77385652;hukum saja sesuai perbuatannya dia sebagai pengamanan tni lagi malah kok nendang lewat belakang 🤦‍♂️🤦‍♂️;-1;-1;-1;-1;;;;;;;;
1580555377699340000;detik_sulsel;3 warga tewas ditabrak mobil dinas tni di hst kalsel-sopir ditahan;-1;-1;-1;-1;;;;;;;;
1583338763954300000;Aditya4nanda;selamat pak moel 👏👏 penganugrahan gelar doktor kehormatan merupakan pengakuan dari civitas akademika perguruan tinggi nasional atas pemikiran inovasi dan kontribusi penting jendral tni purn moeldoko bagi pembangunan bangsa;1;1;1;1;;;;;;;;
1580148418277560000;jidatloe;livoli divisi utama ampndash gagal kliring di hari pertama bank jatim tenggelamkan tni al buka peluang ke fnal four;-1;-1;-1;-1;;;;;;;;
1579979669210040000;tabiatkelana;jam 9 pagi waktu tentara lebih on time ya mangat pak😁😁🙏🏼🙏🏼;1;1;1;1;;;;;;;;
1583114701705470000;tauberitamedia;pembersihan sisa banjir di banyuwangi tuntas itu setelah ratusan anggota tni dan polri turun langsung membersihkan lumpur dan sampah sisa banjir;1;1;1;1;;;;;;;;
1579806233543860000;RiaMaryana15;yang sangat di sayangkan semua itu di lakukan oleh polda metro jaya bekerjasama dengan tentara aliran 212 aparat di indonesia itu pembunuh aparat indonesia itu maling;-1;-1;-1;-1;;;;;;;;
1582264526711320000;historyofpersib;saya yang pake jeket tentara majapahit ;0;0;0;0;;;;;;;;
1581443837087560000;CingGaronk89;yakin tuh bareng tentara bayaran;-1;-1;-1;-1;;;;;;;;
1582013753893060000;suyotohospital;dalam rangka memperingati hut tni ke- 75 dilakukan kegiatan bakti sosial yang diikuti oleh 40 orang peserta yang berasal dari sekitar lingkungan pusrehab kemhan;1;1;1;1;;;;;;;;
1581439816553890000;poison_1625;nihh nitip sekalian ;0;0;0;0;;;;;;;;
1583392299731780000;flowertabur;iya jg tni kan gabole homo wkw;-1;-1;-1;-1;;;;;;;;
1582942850483830000;Kilat_com;panglima tni ajak militer thailand ikut super garuda shield 2023 cek video selengkapnya di youtube kilat tv;1;1;1;1;;;;;;;;
1581931827547120000;Clla0508;mohon maaf ni tentara dri negara mana yak🤔;0;0;0;0;;;;;;;;
1579842722281590000;novapras2;tetap semangat bpk ksad saya yakin tni bersama rakyat tni menjaga rakyat;1;1;1;1;;;;;;;;
1580896812608550000;bebasdotid;tantangan ke depannya adalah bagaimana tni mengoperasikan peran-perannya ke dalam aspek-aspek bangsa namun peneliti amerika serikat juga berpendapat bahwa operasi-operasi militer omp atau oms sudah tidak relevan dengan perang di generasi ke-4;1;0;0;0;;;;;;;;
1580421126592810000;BeritaDotMedia;panglima tni jenderal andika perkasa angkat suara mengenai isu dirinya yang masuk kandidat calon presiden;0;0;0;0;;;;;;;;
1582239902099730000;snowcreamsuga;muka tentara hati kucing dia mah🫢;1;1;1;1;;;;;;;;
1580782672212740000;ZaemKribo;masih bnyk oknum para tni ad yg arogan harusnya jngn di pecat saja di hukum mati saja;-1;-1;-1;-1;;;;;;;;
1581854670536210000;BarathaAtmadja;yohanes 18;0;0;0;0;;;;;;;;
1579779899875030000;ebithoo;kamu asenal tah?? kirain ps tni;0;0;0;0;;;;;;;;
1580587550179490000;rzlslm;tentara polisi;0;0;0;0;;;;;;;;
1581866699091240000;AbdulZainal5;egi sujana ini memang anjing menggonggong tiap hareeecaper tp gak ada yg peduli 😂;-1;-1;-1;-1;;;;;;;;
1582347213555890000;kokoheavenboy;kalo boleh gitu mas anak jaman nabi mah dah biasa digituin malahan lebih parah perang malawan tentara abu jahal 🤣;0;0;0;0;;;;;;;;
1582801119646190000;Anulunaaa;kalo tni udh ada stikernya lah dan polisi udh pasti ngebiarin;-1;-1;-1;-1;;;;;;;;
1579809064896560000;sahara64363118;gak usah di dengar jenderal terus maju bravo tni bersama rakyat tni kuat;1;1;1;1;;;;;;;;
1583331497641390000;MaitonK;pak jokowi amp polda papua tragedi timika memutilasi 4 warga sipil oleh tni biadab itu proses hukum terhadap pelaku sampai dimana? kpn adili mereka? seperti apa hukuman untuk pelaku? sebagaimana tragedi kanjuruhan hukum hrs adil dan terbuka untuk umum;-1;-1;-1;-1;;;;;;;;
1580891859064280000;dobbyih;iya gamau sama dobby kah? dobby tentara loh kalau hormat gini;0;0;0;0;;;;;;;;
1583593207740300000;PolsekCbbulang;satu hari satu kebaikan bhabinkantibmas desa purwabakti bripka m  ilyas bersama tni dan kepala desa dan beberapa intansi menyambangi warga lansia di desa ciasihan;1;1;1;1;;;;;;;;
1583476191859600000;2000bean2;pt jmi sudah dirugikan bertahun tahun lamanya  hitung saja jika setiap datang meminta 40 juta  andai setahun datang 6 kali  berapa kerugian pt jmi  kalau tni butuh uang makan  minta saja sama presiden  jangan merampok perushaan semacam jmi  itu pelanggaran pak kasal;-1;-1;-1;-1;;;;;;;;
